acquisition,RX_level,RX_difference
495,-79.201309,18.175697
496,-79.201309,18.175697
496,-79.020561,13.871048
497,-79.020561,13.871048
497,-79.020561,13.871048
498,-78.966255,10.391114
498,-78.966255,10.391114
499,-78.966255,10.391114
499,-78.938285,20.144836
500,-78.938285,20.144836
500,-78.938285,20.144836
501,-78.823997,20.179557
501,-78.823997,20.179557
502,-78.823997,20.179557
502,-78.772079,20.489845
503,-78.772079,20.489845
503,-78.772079,20.489845
504,-79.185386,18.618782
504,-79.185386,18.618782
505,-79.185386,18.618782
505,-78.981391,3.103462
506,-78.981391,3.103462
506,-78.981391,3.103462
507,-79.165008,15.348488
507,-79.165008,15.348488
508,-79.165008,15.348488
508,-78.794845,3.409164
509,-78.794845,3.409164
509,-78.794845,3.409164
510,-78.955482,12.062012
510,-78.955482,12.062012
511,-78.955482,12.062012
511,-79.051269,17.441986
512,-79.051269,17.441986
512,-79.051269,17.441986
513,-78.889236,14.834618
513,-78.889236,14.834618
514,-78.889236,14.834618
514,-78.710594,14.229561
515,-78.710594,14.229561
515,-78.710594,14.229561
516,-78.817733,14.503594
516,-78.817733,14.503594
517,-78.817733,14.503594
517,-79.189933,14.482651
518,-79.189933,14.482651
518,-79.189933,14.482651
519,-79.224151,13.833596
519,-79.224151,13.833596
520,-79.224151,13.833596
520,-79.126762,14.298058
521,-79.126762,14.298058
521,-79.126762,14.298058
522,-78.811477,17.064811
522,-78.811477,17.064811
523,-78.811477,17.064811
523,-78.966255,19.371749
524,-78.966255,19.371749
524,-78.966255,19.371749
525,-78.957634,2.970367
525,-78.957634,2.970367
526,-78.957634,2.970367
526,-79.024932,9.233483
527,-79.024932,9.233483
527,-79.024932,9.233483
528,-78.608024,19.674293
528,-78.608024,19.674293
529,-78.608024,19.674293
529,-79.20359,8.798844
530,-79.20359,8.798844
530,-79.20359,8.798844
531,-78.882881,11.03051
531,-78.882881,11.03051
532,-78.882881,11.03051
532,-79.084411,9.713273
533,-79.084411,9.713273
533,-79.084411,9.713273
