acquisition,RX_level,RX_difference,F2_std_noise,std_noise
118,-83.754776,7.351044,1.8520002000000002,20.0
118,-83.754776,7.351044,1.8520002000000002,20.0
118,-84.670562,16.473167,0.47899991999999997,24.0
118,-84.670562,16.473167,0.47899991999999997,24.0
119,-84.670562,16.473167,0.47899991999999997,24.0
119,-84.670562,16.473167,0.47899991999999997,24.0
119,-84.398315,9.623436,1.964,20.0
119,-84.398315,9.623436,1.964,20.0
120,-84.398315,9.623436,1.964,20.0
120,-84.398315,9.623436,1.964,20.0
120,-84.398315,9.623436,1.964,20.0
120,-84.345855,14.658211,1.128,24.0
121,-84.345855,14.658211,1.128,24.0
121,-84.345855,14.658211,1.128,24.0
121,-84.345855,14.658211,1.128,24.0
121,-84.398315,9.803872,1.797,20.0
122,-84.398315,9.803872,1.797,20.0
122,-84.398315,9.803872,1.797,20.0
122,-84.398315,9.803872,1.797,20.0
122,-84.398315,9.803872,1.797,20.0
123,-82.982513,7.081406,3.081,20.0
123,-82.982513,7.081406,3.081,20.0
123,-82.982513,7.081406,3.081,20.0
123,-82.982513,7.081406,3.081,20.0
124,-83.246139,9.669846,2.28300016,28.0
124,-83.246139,9.669846,2.28300016,28.0
124,-83.246139,9.669846,2.28300016,28.0
124,-83.246139,9.669846,2.28300016,28.0
125,-83.246139,9.669846,2.28300016,28.0
125,-82.837997,10.376076,2.074,20.0
125,-82.837997,10.376076,2.074,20.0
125,-82.837997,10.376076,2.074,20.0
126,-82.837997,10.376076,2.074,20.0
126,-82.130348,16.253189,0.72499992,24.0
126,-82.130348,16.253189,0.72499992,24.0
126,-82.130348,16.253189,0.72499992,24.0
127,-82.130348,16.253189,0.72499992,24.0
127,-82.130348,16.253189,0.72499992,24.0
127,-82.896293,10.777192,2.34200016,24.0
127,-82.896293,10.777192,2.34200016,24.0
128,-82.896293,10.777192,2.34200016,24.0
128,-82.896293,10.777192,2.34200016,24.0
128,-81.444931,10.22509,2.61400008,24.0
128,-81.444931,10.22509,2.61400008,24.0
129,-81.444931,10.22509,2.61400008,24.0
129,-81.444931,10.22509,2.61400008,24.0
129,-81.444931,10.22509,2.61400008,24.0
129,-82.19342,13.035782,1.347,20.0
130,-82.19342,13.035782,1.347,20.0
130,-82.19342,13.035782,1.347,20.0
130,-82.19342,13.035782,1.347,20.0
130,-81.688453,3.879517,5.3819998,20.0
131,-81.688453,3.879517,5.3819998,20.0
131,-81.688453,3.879517,5.3819998,20.0
131,-81.688453,3.879517,5.3819998,20.0
131,-81.688453,3.879517,5.3819998,20.0
132,-83.614044,6.299644,3.4659998,20.0
132,-83.614044,6.299644,3.4659998,20.0
132,-83.614044,6.299644,3.4659998,20.0
132,-83.614044,6.299644,3.4659998,20.0
133,-82.759742,14.375786,1.5739999199999999,24.0
133,-82.759742,14.375786,1.5739999199999999,24.0
133,-82.759742,14.375786,1.5739999199999999,24.0
133,-82.759742,14.375786,1.5739999199999999,24.0
134,-82.759742,14.375786,1.5739999199999999,24.0
134,-82.864402,8.654221,2.716,28.0
134,-82.864402,8.654221,2.716,28.0
134,-82.864402,8.654221,2.716,28.0
135,-82.864402,8.654221,2.716,28.0
135,-84.622665,8.070664,1.9809999999999999,20.0
135,-84.622665,8.070664,1.9809999999999999,20.0
135,-84.622665,8.070664,1.9809999999999999,20.0
136,-84.622665,8.070664,1.9809999999999999,20.0
136,-84.622665,8.070664,1.9809999999999999,20.0
136,-83.321975,8.282639,2.57800008,24.0
136,-83.321975,8.282639,2.57800008,24.0
137,-83.321975,8.282639,2.57800008,24.0
137,-83.321975,8.282639,2.57800008,24.0
137,-82.703239,14.487877,1.18900008,24.0
137,-82.703239,14.487877,1.18900008,24.0
138,-82.703239,14.487877,1.18900008,24.0
138,-82.703239,14.487877,1.18900008,24.0
138,-82.703239,14.487877,1.18900008,24.0
138,-84.135025,8.519822,2.332,20.0
139,-84.135025,8.519822,2.332,20.0
139,-84.135025,8.519822,2.332,20.0
139,-84.135025,8.519822,2.332,20.0
139,-82.130348,7.12706,3.4770002399999997,24.0
140,-82.130348,7.12706,3.4770002399999997,24.0
140,-82.130348,7.12706,3.4770002399999997,24.0
140,-82.130348,7.12706,3.4770002399999997,24.0
140,-82.130348,7.12706,3.4770002399999997,24.0
141,-81.196273,9.721428,2.898,20.0
141,-81.196273,9.721428,2.898,20.0
141,-81.196273,9.721428,2.898,20.0
141,-81.196273,9.721428,2.898,20.0
142,-82.864402,7.063919,3.486,28.0
142,-82.864402,7.063919,3.486,28.0
142,-82.864402,7.063919,3.486,28.0
142,-82.864402,7.063919,3.486,28.0
143,-82.864402,7.063919,3.486,28.0
143,-83.800521,8.324959,2.642,20.0
143,-83.800521,8.324959,2.642,20.0
143,-83.800521,8.324959,2.642,20.0
144,-83.800521,8.324959,2.642,20.0
144,-83.020774,8.515366,2.8010002,20.0
144,-83.020774,8.515366,2.8010002,20.0
144,-83.020774,8.515366,2.8010002,20.0
145,-83.020774,8.515366,2.8010002,20.0
145,-83.020774,8.515366,2.8010002,20.0
145,-83.539169,8.380761,2.4349999199999997,24.0
