acquisition,RX_level,RX_difference,F2_std_noise,std_noise
124,-77.957626,3.135864,7.658333,96.0
124,-77.957626,3.135864,7.658333,96.0
124,-77.957626,3.135864,7.658333,96.0
125,-77.587158,3.516373,7.146296,108.0
125,-77.587158,3.516373,7.146296,108.0
125,-77.587158,3.516373,7.146296,108.0
125,-77.587158,3.516373,7.146296,108.0
126,-77.610794,3.570869,8.506818,88.0
126,-77.610794,3.570869,8.506818,88.0
126,-77.610794,3.570869,8.506818,88.0
126,-77.610794,3.570869,8.506818,88.0
127,-77.610794,3.570869,8.506818,88.0
127,-78.130424,3.24659,8.244318,88.0
127,-78.130424,3.24659,8.244318,88.0
127,-78.130424,3.24659,8.244318,88.0
128,-78.130424,3.24659,8.244318,88.0
128,-77.674446,3.552032,8.442046,88.0
128,-77.674446,3.552032,8.442046,88.0
128,-77.674446,3.552032,8.442046,88.0
129,-77.674446,3.552032,8.442046,88.0
129,-77.674446,3.552032,8.442046,88.0
129,-77.591873,3.704567,8.03125,96.0
129,-77.591873,3.704567,8.03125,96.0
130,-77.591873,3.704567,8.03125,96.0
130,-77.591873,3.704567,8.03125,96.0
130,-77.96276,4.041115,7.441,100.0
130,-77.96276,4.041115,7.441,100.0
131,-77.96276,4.041115,7.441,100.0
131,-77.96276,4.041115,7.441,100.0
131,-77.96276,4.041115,7.441,100.0
131,-77.75209,3.242439,8.664773,88.0
132,-77.75209,3.242439,8.664773,88.0
132,-77.75209,3.242439,8.664773,88.0
132,-77.75209,3.242439,8.664773,88.0
132,-78.150054,3.155563,8.779763,84.0
133,-78.150054,3.155563,8.779763,84.0
133,-78.150054,3.155563,8.779763,84.0
133,-78.150054,3.155563,8.779763,84.0
133,-78.150054,3.155563,8.779763,84.0
134,-78.121528,3.166908,8.425001,88.0
134,-78.121528,3.166908,8.425001,88.0
134,-78.121528,3.166908,8.425001,88.0
134,-78.121528,3.166908,8.425001,88.0
135,-77.888023,3.969284,8.153262,92.0
135,-77.888023,3.969284,8.153262,92.0
135,-77.888023,3.969284,8.153262,92.0
135,-77.888023,3.969284,8.153262,92.0
136,-77.888023,3.969284,8.153262,92.0
136,-77.966186,3.465637,7.140385,104.0
136,-77.966186,3.465637,7.140385,104.0
136,-77.966186,3.465637,7.140385,104.0
137,-77.966186,3.465637,7.140385,104.0
137,-78.070297,3.003143,8.220653,92.0
137,-78.070297,3.003143,8.220653,92.0
137,-78.070297,3.003143,8.220653,92.0
138,-78.070297,3.003143,8.220653,92.0
138,-78.070297,3.003143,8.220653,92.0
138,-77.991981,3.177345,8.055436,92.0
138,-77.991981,3.177345,8.055436,92.0
139,-77.991981,3.177345,8.055436,92.0
139,-77.991981,3.177345,8.055436,92.0
139,-77.705017,3.498543,8.058696,92.0
139,-77.705017,3.498543,8.058696,92.0
140,-77.705017,3.498543,8.058696,92.0
140,-77.705017,3.498543,8.058696,92.0
140,-77.705017,3.498543,8.058696,92.0
140,-77.957626,3.14595,9.027381,84.0
141,-77.957626,3.14595,9.027381,84.0
141,-77.957626,3.14595,9.027381,84.0
141,-77.957626,3.14595,9.027381,84.0
141,-77.571472,3.651695,6.116667,120.0
142,-77.571472,3.651695,6.116667,120.0
142,-77.571472,3.651695,6.116667,120.0
142,-77.571472,3.651695,6.116667,120.0
142,-77.571472,3.651695,6.116667,120.0
143,-77.776641,3.237358,7.866667,96.0
143,-77.776641,3.237358,7.866667,96.0
143,-77.776641,3.237358,7.866667,96.0
143,-77.776641,3.237358,7.866667,96.0
144,-77.726051,3.632942,7.686,100.0
144,-77.726051,3.632942,7.686,100.0
144,-77.726051,3.632942,7.686,100.0
144,-77.726051,3.632942,7.686,100.0
145,-77.726051,3.632942,7.686,100.0
145,-77.136817,4.249214,7.755209,96.0
145,-77.136817,4.249214,7.755209,96.0
145,-77.136817,4.249214,7.755209,96.0
146,-77.136817,4.249214,7.755209,96.0
146,-77.301376,3.598824,8.813637,88.0
146,-77.301376,3.598824,8.813637,88.0
146,-77.301376,3.598824,8.813637,88.0
147,-77.301376,3.598824,8.813637,88.0
147,-77.301376,3.598824,8.813637,88.0
147,-77.669639,3.529892,8.871429,84.0
147,-77.669639,3.529892,8.871429,84.0
148,-77.669639,3.529892,8.871429,84.0
148,-77.669639,3.529892,8.871429,84.0
148,-77.698562,3.429878,7.332,100.0
148,-77.698562,3.429878,7.332,100.0
149,-77.698562,3.429878,7.332,100.0
149,-77.698562,3.429878,7.332,100.0
149,-77.698562,3.429878,7.332,100.0
149,-77.796379,3.9319,7.915217,92.0
150,-77.796379,3.9319,7.915217,92.0
150,-77.796379,3.9319,7.915217,92.0
150,-77.796379,3.9319,7.915217,92.0
150,-77.876251,3.343048,8.422728,88.0
151,-77.876251,3.343048,8.422728,88.0
151,-77.876251,3.343048,8.422728,88.0
151,-77.876251,3.343048,8.422728,88.0
151,-77.876251,3.343048,8.422728,88.0
152,-78.153633,3.107674,7.685417,96.0
152,-78.153633,3.107674,7.685417,96.0
152,-78.153633,3.107674,7.685417,96.0
152,-78.153633,3.107674,7.685417,96.0
153,-77.726051,3.430321,9.348751,80.0
153,-77.726051,3.430321,9.348751,80.0
153,-77.726051,3.430321,9.348751,80.0
153,-77.726051,3.430321,9.348751,80.0
154,-77.726051,3.430321,9.348751,80.0
154,-77.915054,3.517197,7.5375,96.0
154,-77.915054,3.517197,7.5375,96.0
154,-77.915054,3.517197,7.5375,96.0
155,-77.915054,3.517197,7.5375,96.0
155,-78.277099,3.365456,7.141346,104.0
155,-78.277099,3.365456,7.141346,104.0
155,-78.277099,3.365456,7.141346,104.0
156,-78.277099,3.365456,7.141346,104.0
156,-78.277099,3.365456,7.141346,104.0
156,-78.121528,3.07727,9.75,76.0
156,-78.121528,3.07727,9.75,76.0
157,-78.121528,3.07727,9.75,76.0
157,-78.121528,3.07727,9.75,76.0
